Refund_ID,Return_ID,Refund_Date,Refund_Amount,Refund_Status
955196,905196,2024-03-08,4241.74,Failed
955197,905197,2025-07-04,-100.0,Pending
955198,905198,2025-10-06,663.55,Processed
955199,905199,2024-01-20,1477.16,Pending
955200,905200,2025-01-04,7187.36,Pending
955201,905201,2025-11-23,2773.42,
955202,905202,2025-11-06,11884.62,processed
955203,905203,2024-02-19,4254.35,Processed
955204,905204,2024-02-07,2118.92,Failed
955205,905205,2025-12-30,3050.59,pending
955206,905206,2025-03-09,3306.15,Processed
955207,905207,2024-06-10,4635.05,processed
955208,905208,2024-04-17,57730.19,pending
955209,905209,2024-08-23,7351.9,Processed
955210,905210,2025-11-24,2507.85,Processed
955211,905211,2025-03-19,3800.52,Processed
955212,905212,2024-03-09,1904.88,Failed
955213,905213,2025-04-08,5267.61,processed
955214,905214,2025-10-17,3181.28,pending
955215,905215,2024-12-12,669.21,processed
955216,905216,2025-04-14,4496.7,pending
955217,905217,2024-09-21,499.36,pending
955218,905218,2025-11-17,6175.57,Pending
955219,905219,2024-09-16,0.0,Pending
955220,905220,2025-09-15,20982.15,Pending
955221,905221,2025-09-28,3180.45,pending
955222,905222,2024-01-22,569.55,
955223,905223,2025-08-21,21144.46,
955224,905224,2025-02-23,5729.86,pending
955225,905225,2025-09-30,0.0,processed
955226,905226,2025-08-03,2403.86,Pending
955227,905227,2024-12-05,7941.14,
955228,905228,2024-08-13,1198.4,Processed
955229,905229,2025-02-27,8574.88,pending
955230,905230,2024-05-02,2550.45,Processed
955231,905231,2024-03-14,2657.94,Pending
955232,905232,2025-02-24,5037.19,
955233,905233,2024-01-23,1395.48,Processed
955234,905234,2025-12-14,7037.01,processed
955235,905235,2024-04-08,10395.74,pending
955236,905236,2025-02-08,1103.1,Failed
955237,905237,2025-12-31,0.0,
955238,905238,2024-07-03,2363.86,Processed
955239,905239,2024-11-26,34737.07,processed
955240,905240,2024-06-23,2413.19,Pending
955241,905241,2025-10-31,11493.2,
955242,905242,2025-10-10,0.0,Processed
955243,905243,2024-08-12,8731.96,Failed
955244,905244,2025-08-18,848.28,processed
955245,905245,2025-01-06,4600.65,Pending
955246,905246,2024-02-24,0.0,Processed
955247,905247,2025-08-24,1073.88,Pending
955248,905248,2025-01-01,4175.22,pending
955249,905249,2025-06-11,3210.26,Processed
955250,905250,2024-11-17,3095.97,processed
955251,905251,2025-05-30,999999.0,processed
955252,905252,2024-05-08,1369.97,processed
955253,905253,2025-08-05,3754.14,Processed
955254,905254,2025-08-31,0.0,Pending
955255,905255,2025-12-27,19607.92,Failed
955256,905256,2024-02-07,933.54,Processed
955257,905257,2024-08-02,6093.31,Processed
955258,905258,2024-09-28,20386.49,processed
955259,905259,2025-07-26,1253.83,
955260,905260,2024-03-03,12077.0,processed
955261,905261,2025-11-22,470.67,pending
955262,905262,2024-09-08,1598.2,Processed
955263,905263,2024-01-30,6243.49,pending
955264,905264,2025-04-14,981.35,pending
955265,905265,2024-06-04,1222.91,processed
955266,905266,2025-04-04,1609.35,
955267,905267,2025-07-11,17309.14,processed
955268,905268,2024-03-07,27426.73,Pending
955269,905269,2025-10-27,290.95,processed
955270,905270,2025-11-01,383.98,Pending
955271,905271,2024-09-01,11375.56,processed
955272,905272,2024-05-31,1568.15,pending
955273,905273,2024-03-15,1920.38,Failed
955274,905274,2024-10-19,3481.99,processed
955275,905275,2025-02-16,5160.5,Processed
955276,905276,2025-12-19,7502.91,Failed
955277,905277,2025-11-20,4105.35,
955278,905278,2024-10-16,1103.42,
955279,905279,2025-02-12,2030.21,pending
955280,905280,2025-10-24,3977.24,Failed
955281,905281,2024-11-26,2826.2,Processed
955282,905282,2024-10-31,853.22,Pending
955283,905283,2024-09-29,2425.41,Processed
955284,905284,2025-12-05,1461.22,
955285,905285,2025-10-03,717.75,pending
955286,905286,2025-04-12,27620.06,
955287,905287,2025-08-25,2828.62,Failed
955288,905288,2025-07-23,2338.75,
955289,905289,2024-08-03,361.06,pending
955290,905290,2024-12-20,1819.67,processed
955291,905291,2025-11-15,9678.77,Failed
955292,905292,2024-09-18,190.06,processed
955293,905293,2025-10-20,1783.54,Pending
955294,905294,2024-03-26,1093.53,processed
955295,905295,2024-11-25,5293.43,
955296,905296,2025-09-01,1599.53,
955297,905297,2025-10-08,581.05,processed
955298,905298,2024-05-27,1119.58,pending
955299,905299,2025-05-29,1193.93,Failed
955300,905300,2024-01-31,912.38,Failed
955301,905301,2025-11-17,1242.03,pending
955302,905302,2024-03-17,2038.57,Pending
955303,905303,2025-06-24,10415.38,Failed
955304,905304,2025-09-06,23112.13,Processed
955305,905305,2025-04-23,4105.45,Pending
955306,905306,2024-10-17,748.66,processed
955307,905307,2025-11-12,5998.74,Processed
955308,905308,2024-01-22,2455.51,Pending
955309,905309,2024-10-19,2238.05,Failed
955310,905310,2024-08-09,2008.19,Processed
955311,905311,2025-01-29,-500.0,Pending
955312,905312,2025-10-31,1201.19,Pending
955313,905313,2024-04-19,3661.56,Processed
955314,905314,2024-02-27,5167.84,
955315,905315,2024-10-23,3984.23,
955316,905316,2025-01-17,1590.99,
955317,905317,2024-03-31,1844.09,Failed
955318,905318,2024-04-06,18706.84,processed
955319,905319,2025-02-15,1274.57,pending
955320,905320,2024-12-26,11881.15,Pending
955321,905321,2024-10-22,25252.03,pending
955322,905322,2025-01-20,14068.17,Pending
955323,905323,2025-09-08,4492.09,Pending
955324,905324,2024-08-28,12945.56,Processed
955325,905325,2024-01-26,8054.59,
955326,905326,2024-04-09,8529.0,Processed
955327,905327,2024-05-23,13193.67,Processed
955328,905328,2024-02-01,405.19,processed
955329,905329,2024-06-27,953.33,Processed
955330,905330,2024-04-23,3197.71,Pending
955331,905331,2024-11-10,1001.08,pending
955332,905332,2024-06-10,832.25,Processed
955333,905333,2025-02-22,1984.41,
955334,905334,2025-04-26,226.14,pending
955335,905335,2025-07-20,13502.75,Processed
955336,905336,2024-03-05,2817.54,pending
955337,905337,2024-03-09,47881.1,
955338,905338,2025-01-15,5034.37,Processed
955339,905339,2024-01-29,2543.27,pending
955340,905340,2025-05-13,1218.17,Failed
955341,905341,2026-01-28,20758.45,Failed
955342,905342,2025-06-01,13700.61,Pending
955343,905343,2025-09-23,412.7,processed
955344,905344,2024-10-31,15982.99,pending
955345,905345,2024-06-22,778.56,
955346,905346,2025-09-02,4185.7,Processed
955347,905347,2024-02-21,3604.27,processed
955348,905348,2024-11-16,3361.54,Failed
955349,905349,2024-04-03,7240.92,Pending
955350,905350,2024-07-28,1244.22,Processed
955351,905351,2024-06-19,413.37,
955352,905352,2024-03-21,980.51,pending
955353,905353,2024-11-05,0.0,pending
955354,905354,2024-12-29,0.0,pending
955355,905355,2024-07-01,1973.81,processed
955356,905356,2024-12-22,1176.79,Failed
955357,905357,2024-05-19,3223.44,pending
955358,905358,2024-04-15,80532.93,processed
955359,905359,2025-08-27,16048.72,
955360,905360,2025-07-04,2144.33,Pending
955361,905361,2025-02-25,8767.42,Failed
955362,905362,2025-05-17,3730.54,Pending
955363,905363,2024-03-08,10997.14,pending
955364,905364,2024-08-12,376.15,Processed
955365,905365,2024-02-04,1175.66,Processed
955366,905366,2025-12-09,1768.64,Processed
955367,905367,2024-07-08,51889.22,Failed
955368,905368,2025-11-26,6309.52,processed
955369,905369,2025-08-19,5899.07,
955370,905370,2025-10-05,2698.6,Failed
955371,905371,2024-10-03,6327.22,
955372,905372,2024-02-19,1823.89,Processed
955373,905373,2024-09-28,2418.71,
955374,905374,2026-01-07,0.0,
955375,905375,2025-01-06,5599.13,Processed
955376,905376,2025-11-28,401.13,
955377,905377,2025-01-25,6386.58,Failed
955378,905378,2024-09-09,812.2,Failed
955379,905379,2025-07-10,12739.78,Failed
955380,905380,2025-10-22,1802.78,Pending
955381,905381,2025-09-04,1107.54,pending
955382,905382,2025-04-05,1862.05,pending
955383,905383,2025-06-15,2178.58,Failed
955384,905384,2025-01-30,3230.9,processed
955385,905385,2025-09-19,13889.2,Processed
955386,905386,2026-01-23,2735.88,Failed
955387,905387,2024-06-19,677.46,Failed
955388,905388,2025-01-11,2843.65,Pending
955389,905389,2025-04-24,4507.28,processed
955390,905390,2025-10-08,1189.1,processed
955391,905391,2024-07-21,42564.99,Failed
955392,905392,2025-07-24,1659.07,Processed
955393,905393,2024-06-20,6390.69,Failed
955394,905394,2025-04-03,29558.98,Processed
955395,905395,2024-07-23,3627.57,pending
955396,905396,2025-01-13,3389.16,Processed
955397,905397,2024-08-01,1727.47,pending
955398,905398,2025-06-29,0.0,Processed
955399,905399,2025-04-08,0.0,
955400,905400,2025-11-07,2258.6,Failed
955401,905401,2025-06-23,34306.67,Pending
955402,905402,2024-08-05,1306.77,pending
955403,905403,2024-09-22,4865.96,
955404,905404,2024-12-17,9872.84,
955405,905405,2025-10-06,9545.67,Processed
955406,905406,2025-11-05,6761.9,Processed
955407,905407,2024-10-24,27131.86,Failed
955408,905408,2025-09-20,12121.48,pending
955409,905409,2024-12-12,3848.57,Processed
955410,905410,2024-04-27,7822.66,
955411,905411,2025-04-08,2064.21,processed
955412,905412,2024-12-29,6201.89,Processed
955413,905413,2025-09-23,3362.59,processed
955414,905414,2024-02-07,1862.89,Processed
955415,905415,2025-07-20,5636.83,Processed
955416,905416,2025-04-13,5502.73,
955417,905417,2024-08-19,2185.53,Pending
955418,905418,2025-02-23,4540.44,pending
955419,905419,2024-04-21,552.4,pending
955420,905420,2024-11-13,8684.55,pending
955421,905421,2024-07-21,5007.59,Processed
955422,905422,2024-12-21,9395.2,Pending
955423,905423,2025-12-31,7862.32,processed
955424,905424,2024-02-20,4868.47,Failed
955425,905425,2024-08-07,1502.95,
955426,905426,2025-08-30,2695.47,processed
955427,905427,2025-10-13,3827.95,pending
955428,905428,2025-11-09,2827.89,pending
955429,905429,2025-02-19,2135.64,
955430,905430,2026-01-18,12391.08,pending
955431,905431,2025-02-01,4727.7,processed
955432,905432,2024-11-14,1038.48,processed
955433,905433,2025-09-17,1092.74,processed
955434,905434,2024-03-24,5088.77,Pending
955435,905435,2024-04-24,19738.91,
955436,905436,2024-04-17,451.81,Failed
955437,905437,2025-03-23,708.8,processed
955438,905438,2024-10-04,1356.15,Pending
955439,905439,2025-10-31,12737.58,Pending
955440,905440,2024-08-19,1068.97,pending
955441,905441,2025-02-24,7752.82,
955442,905442,2024-04-08,11873.18,pending
955443,905443,2024-08-06,4232.71,processed
955444,905444,2025-06-01,3775.02,
955445,905445,2024-02-28,11156.89,processed
955446,905446,2025-03-01,761.73,pending
955447,905447,2025-06-28,25679.42,pending
955448,905448,2024-05-13,3434.23,Failed
955449,905449,2024-01-26,4618.54,Pending
955450,905450,2024-08-30,1470.05,Failed
955451,905451,2024-11-08,3713.77,
955452,905452,2025-04-25,3460.64,pending
955453,905453,2024-12-12,4663.32,pending
955454,905454,2025-02-16,46773.48,
955455,905455,2025-05-20,7893.76,
955456,905456,2025-08-31,11805.78,
955457,905457,2024-03-19,9991.24,Pending
955458,905458,2025-09-07,4302.99,Processed
955459,905459,2024-08-01,5830.82,Failed
955460,905460,2025-11-27,2238.65,Pending
955461,905461,2025-12-03,9039.04,Processed
955462,905462,2024-08-30,999999.0,pending
955463,905463,2024-09-06,493.28,Failed
955464,905464,2024-12-09,936.49,
955465,905465,2024-12-15,4230.07,processed
955466,905466,2024-07-22,3242.46,processed
955467,905467,2024-07-02,25889.46,Processed
955468,905468,2024-11-08,116.56,pending
955469,905469,2025-10-03,5458.22,pending
955470,905470,2024-07-15,3181.21,Failed
955471,905471,2024-09-12,40486.88,Pending
955472,905472,2024-02-27,2844.25,Failed
955473,905473,2024-06-26,2495.85,pending
955474,905474,2025-12-08,477.66,Processed
955475,905475,2024-05-21,3987.96,processed
955476,905476,2026-01-11,1225.56,Pending
955477,905477,2024-12-04,4669.57,pending
955478,905478,2025-05-26,-100.0,pending
955479,905479,2025-12-02,28899.63,
955480,905480,2025-11-13,814.23,Pending
955481,905481,2025-12-28,432.07,processed
955482,905482,2024-03-28,6427.6,Processed
955483,905483,2026-01-15,1825.66,Pending
955484,905484,2024-10-15,1824.82,Pending
955485,905485,2025-03-26,1940.98,Pending
955486,905486,2026-01-03,1706.87,Processed
955487,905487,2025-07-29,6844.57,pending
955488,905488,2025-02-04,1473.94,Failed
955489,905489,2025-01-30,1916.39,processed
955490,905490,2025-06-16,601.8,
955491,905491,2025-02-27,8051.47,
955492,905492,2024-01-30,11003.98,Pending
955493,905493,2025-10-31,3854.66,
955494,905494,2024-04-23,3360.41,Failed
955495,905495,2024-11-05,3670.26,pending
955496,905496,2025-05-16,651.9,Pending
955497,905497,2025-04-01,13974.11,
955498,905498,2024-10-04,8105.1,pending
955499,905499,2025-08-13,3594.98,Pending
955500,905500,2025-01-07,1741.69,Failed
955501,905501,2025-01-06,1597.28,pending
955502,905502,2025-03-12,7437.01,Pending
955503,905503,2024-06-14,0.0,
955504,905504,2025-11-19,4488.6,Failed
955505,905505,2025-11-14,36454.55,
955506,905506,2025-01-01,3472.05,Processed
955507,905507,2025-09-10,3529.4,
955508,905508,2025-07-03,22688.1,
955509,905509,2025-02-06,1742.63,Processed
955510,905510,2025-09-18,937.3,Processed
955511,905511,2026-01-02,9747.49,processed
955512,905512,2025-09-26,762.54,pending
955513,905513,2025-11-16,2983.82,Pending
955514,905514,2024-10-29,2770.84,processed
955515,905515,2024-01-30,34888.0,Processed
955516,905516,2025-11-09,2934.1,Processed
955517,905517,2024-11-20,6334.73,processed
955518,905518,2025-07-12,10653.78,pending
955519,905519,2025-09-09,1958.23,Failed
955520,905520,2025-09-02,1407.05,
955521,905521,2025-07-09,1043.89,
955522,905522,2025-06-01,5045.44,processed
955523,905523,2025-03-29,5764.72,processed
955524,905524,2025-09-10,8001.34,
955525,905525,2024-08-11,12050.95,Failed
955526,905526,2024-12-06,4475.65,Failed
955527,905527,2024-12-29,9078.2,processed
955528,905528,2024-03-22,5555.07,pending
955529,905529,2024-04-13,1141.44,processed
955530,905530,2024-10-31,3939.77,Processed
955531,905531,2024-02-04,6408.3,
955532,905532,2024-10-21,5140.73,processed
955533,905533,2024-02-13,5025.14,Failed
955534,905534,2024-11-24,999999.0,Processed
955535,905535,2025-06-07,15505.41,Pending
955536,905536,2024-11-29,18430.77,Pending
955537,905537,2024-12-26,720.64,Pending
955538,905538,2024-10-29,3646.49,pending
955539,905539,2024-01-21,960.03,pending
955540,905540,2024-04-09,2016.31,
955541,905541,2024-04-08,1454.79,
955542,905542,2024-03-16,0.0,Pending
955543,905543,2025-11-13,7054.45,
955544,905544,2024-01-28,2232.33,Pending
955545,905545,2025-12-30,3645.63,Failed
955546,905546,2024-10-12,19514.86,Failed
955547,905547,2025-03-11,9020.72,pending
955548,905548,2025-04-05,3971.52,
955549,905549,2024-07-24,4459.3,pending
955550,905550,2024-07-17,0.0,processed
955551,905551,2025-06-26,1316.31,Failed
955552,905552,2025-08-16,11544.95,Processed
955553,905553,2024-10-21,11481.7,
955554,905554,2025-09-12,21478.7,
955555,905555,2026-01-12,4435.96,Failed
955556,905556,2025-09-02,4091.79,Failed
955557,905557,2024-12-09,385.07,Processed
955558,905558,2024-11-07,987.62,Pending
955559,905559,2024-11-25,2608.43,
955560,905560,2025-03-01,1428.18,pending
955561,905561,2025-05-29,4139.86,processed
955562,905562,2025-10-29,6091.59,Pending
955563,905563,2024-11-17,8655.11,
955564,905564,2025-12-25,4973.83,processed
955565,905565,2025-10-30,2232.52,pending
955566,905566,2024-07-17,10066.55,processed
955567,905567,2025-04-09,9312.2,
955568,905568,2025-10-24,0.0,Pending
955569,905569,2025-11-11,14857.77,Processed
955570,905570,2025-08-09,886.93,processed
955571,905571,2025-07-29,8419.73,Pending
955572,905572,2024-12-13,789.31,Processed
955573,905573,2024-05-07,3240.48,Failed
955574,905574,2024-04-01,2635.19,processed
955575,905575,2025-12-16,2423.07,Processed
955576,905576,2024-09-18,0.0,processed
955577,905577,2024-04-14,2327.88,
955578,905578,2024-02-25,1568.81,Processed
955579,905579,2025-07-27,721.19,Pending
955580,905580,2025-11-13,2390.21,Pending
955581,905581,2025-08-24,0.0,processed
955582,905582,2024-09-17,1032.82,Failed
955583,905583,2024-11-20,7873.76,Processed
955584,905584,2024-12-29,7758.3,pending
955585,905585,2025-09-11,20186.02,Pending
955586,905586,2024-04-12,1481.85,
955587,905587,2024-02-16,3731.18,Failed
955588,905588,2024-08-27,2588.29,Pending
955589,905589,2024-07-30,2070.03,
955590,905590,2024-09-10,3543.79,Processed
955591,905591,2025-12-19,616.86,Processed
955592,905592,2025-03-03,1341.29,Failed
955593,905593,2024-07-29,20415.77,
955594,905594,2025-05-21,1110.51,pending
955595,905595,2024-01-04,4049.5,Pending
955596,905596,2025-06-10,4342.04,Pending
955597,905597,2025-06-08,2555.57,Processed
955598,905598,2025-07-25,4621.31,Failed
955599,905599,2025-08-23,9558.32,processed
955600,905600,2025-05-06,234.8,Processed
955601,905601,2025-11-24,6279.16,Failed
955602,905602,2025-12-17,8670.19,Failed
955603,905603,2024-04-12,1206.09,processed
955604,905604,2025-05-25,2597.03,Pending
955605,905605,2024-07-25,435.21,
955606,905606,2024-10-17,3918.23,Pending
955607,905607,2024-11-14,3886.33,Pending
955608,905608,2025-09-14,768.61,processed
955609,905609,2024-12-08,3485.64,Processed
955610,905610,2025-04-27,5273.67,pending
955611,905611,2024-09-07,1265.28,pending
955612,905612,2024-09-06,1649.0,pending
955613,905613,2024-07-07,0.0,Failed
955614,905614,2025-04-19,1239.63,processed
955615,905615,2025-02-05,2094.18,Processed
955616,905616,2024-10-21,1065.02,
955617,905617,2024-12-21,6037.94,Pending
955618,905618,2025-02-19,13573.23,Processed
955619,905619,2024-03-26,0.0,pending
955620,905620,2025-09-15,4147.08,Failed
955621,905621,2025-02-16,9590.75,
955622,905622,2025-01-14,6046.54,Processed
955623,905623,2025-08-10,3962.47,Failed
955624,905624,2024-03-17,500000.0,
955625,905625,2025-12-13,7925.04,Processed
955626,905626,2025-08-16,19239.65,processed
955627,905627,2025-04-22,24816.03,Failed
955628,905628,2025-04-22,3169.13,Processed
955629,905629,2025-02-12,5741.18,pending
955630,905630,2024-01-23,8632.73,Failed
955631,905631,2024-09-22,1879.08,Pending
955632,905632,2024-06-13,780.32,Pending
955633,905633,2024-06-17,13997.94,Processed
955634,905634,2025-10-26,4947.6,
955635,905635,2025-03-28,535.12,pending
955636,905636,2024-05-26,7421.95,
955637,905637,2025-01-18,43867.79,Processed
955638,905638,2025-10-25,3919.32,Processed
955639,905639,2025-03-10,7891.77,pending
955640,905640,2024-08-13,0.0,Pending
955641,905641,2024-03-02,32574.51,Pending
955642,905642,2024-02-23,3618.64,processed
955643,905643,2024-03-14,2438.72,processed
955644,905644,2024-10-13,3955.03,Processed
955645,905645,2024-06-27,1919.47,processed
955646,905646,2024-09-03,18153.77,Pending
955647,905647,2024-05-11,682.42,Processed
955648,905648,2024-10-23,26084.87,Pending
955649,905649,2025-07-18,4653.2,Failed
955650,905650,2024-02-10,3190.88,processed
955651,905651,2024-08-31,3429.71,Processed
955652,905652,2025-06-26,1348.59,processed
955653,905653,2025-03-25,6447.78,Pending
955654,905654,2024-05-12,1407.19,Failed
955655,905655,2025-03-28,3440.59,Failed
955656,905656,2024-02-29,1073.45,Pending
955657,905657,2024-07-30,2176.88,Failed
955658,905658,2024-02-16,938.17,
955659,905659,2025-05-19,999999.0,
955660,905660,2024-04-18,1020.99,processed
955661,905661,2024-11-17,2575.97,Pending
955662,905662,2024-06-18,1749.35,processed
955663,905663,2025-01-05,1405.66,pending
955664,905664,2024-11-18,4610.87,processed
955665,905665,2025-02-27,727.75,
955666,905666,2025-09-05,0.0,pending
955667,905667,2025-02-24,502.18,
955668,905668,2024-08-14,1396.42,Failed
955669,905669,2024-11-28,8776.37,
955670,905670,2025-12-23,1020.5,Pending
955671,905671,2024-02-06,3232.49,pending
955672,905672,2025-12-15,10023.96,
955673,905673,2025-03-02,15786.08,Processed
955674,905674,2024-09-22,1481.72,Failed
955675,905675,2025-04-21,10157.38,Processed
955676,905676,2025-05-23,636.8,
955677,905677,2024-08-13,1054.29,processed
955678,905678,2025-11-18,13361.92,Processed
955679,905679,2024-12-06,3011.91,Processed
955680,905680,2024-03-06,2903.95,Failed
955681,905681,2024-04-26,4953.72,Pending
955682,905682,2025-05-23,868.52,pending
955683,905683,2025-08-03,2090.96,Processed
955684,905684,2024-07-21,676.53,processed
955685,905685,2025-11-07,1568.54,processed
955686,905686,2025-09-18,8200.43,Failed
955687,905687,2024-04-10,2962.86,pending
955688,905688,2024-06-05,2083.06,processed
955689,905689,2026-01-06,803.87,processed
955690,905690,2025-07-29,4823.88,Processed
955691,905691,2024-02-02,-500.0,Processed
955692,905692,2025-12-07,11578.36,pending
955693,905693,2024-08-27,3921.79,Failed
955694,905694,2025-06-04,2580.22,Failed
955695,905695,2025-06-26,1787.08,Processed
955696,905696,2024-04-21,2812.66,Processed
955697,905697,2024-02-19,657.32,processed
955698,905698,2024-10-27,20976.93,Pending
955699,905699,2025-07-31,3945.89,Pending
955700,905700,2024-05-06,1479.54,Processed
955701,905701,2024-11-05,1921.25,Pending
955702,905702,2025-11-28,3181.15,Processed
955703,905703,2025-04-01,4346.29,processed
955704,905704,2025-08-12,6344.47,processed
955705,905705,2024-12-25,4824.96,pending
955706,905706,2024-03-14,6845.56,Processed
955707,905707,2024-02-04,922.56,
955708,905708,2024-07-28,1858.35,Processed
955709,905709,2025-05-07,2055.35,Pending
955710,905710,2024-10-20,670.97,Processed
955711,905711,2024-09-25,824.32,Failed
955712,905712,2024-01-25,742.1,Processed
955713,905713,2024-06-13,785.32,Failed
955714,905714,2024-06-11,2918.28,pending
955715,905715,2025-10-04,2021.18,Pending
955716,905716,2025-05-23,1573.53,Pending
955717,905717,2024-01-15,5069.82,Failed
955718,905718,2026-01-02,2148.31,Failed
955719,905719,2024-12-31,11840.15,Pending
955720,905720,2025-09-12,1943.72,pending
955721,905721,2025-03-10,5630.96,Processed
955722,905722,2024-08-31,9859.53,Processed
955723,905723,2024-04-21,1157.89,Processed
955724,905724,2025-09-12,-100.0,Processed
955725,905725,2026-01-11,1615.16,Failed
955726,905726,2025-06-05,5453.71,Pending
955727,905727,2025-12-30,6155.21,Failed
955728,905728,2025-11-09,11010.45,Pending
955729,905729,2025-08-07,4683.46,Processed
955730,905730,2025-07-18,0.0,pending
955731,905731,2025-10-13,9130.66,processed
955732,905732,2024-03-03,11244.14,pending
955733,905733,2025-05-13,1024.75,Pending
955734,905734,2024-10-03,11187.33,Failed
955735,905735,2025-02-15,999999.0,pending
955736,905736,2025-07-08,5353.16,processed
955737,905737,2025-05-24,367.72,Processed
955738,905738,2025-11-03,2318.63,processed
955739,905739,2024-07-13,31052.84,processed
955740,905740,2024-02-01,1485.3,pending
955741,905741,2026-01-06,1221.23,
955742,905742,2024-08-15,2561.54,Processed
955743,905743,2024-05-11,982.76,
955744,905744,2025-06-09,902.74,pending
955745,905745,2024-04-21,3009.32,Processed
955746,905746,2025-08-16,8672.59,Pending
955747,905747,2024-11-01,2734.87,pending
955748,905748,2025-05-27,3900.61,pending
955749,905749,2025-09-21,3814.41,Processed
955750,905750,2024-12-22,2349.66,processed
955751,905751,2024-05-03,0.0,
955752,905752,2024-07-23,0.0,processed
955753,905753,2025-05-29,23166.73,Pending
955754,905754,2024-11-24,1055.58,Failed
955755,905755,2024-12-18,9800.34,pending
955756,905756,2025-05-14,4291.78,Pending
955757,905757,2024-05-01,5354.92,Pending
955758,905758,2024-11-16,6205.14,
955759,905759,2024-01-28,1628.0,processed
955760,905760,2024-04-13,1744.51,
955761,905761,2025-03-13,1622628.25,Failed
955762,905762,2025-01-12,8212.03,pending
955763,905763,2025-03-14,1334.86,
955764,905764,2024-04-09,3843.01,Processed
955765,905765,2024-03-24,3813.47,pending
955766,905766,2024-05-19,7126.85,processed
955767,905767,2025-06-09,2075.66,Failed
955768,905768,2024-09-12,1856.39,Processed
955769,905769,2024-01-11,0.0,processed
955770,905770,2025-10-10,10777.29,Pending
955771,905771,2025-04-25,3492.67,pending
955772,905772,2024-03-22,718470.17,processed
955773,905773,2024-11-10,4520.04,Failed
955774,905774,2025-05-24,11056.89,pending
955775,905775,2025-12-13,4140.36,Processed
955776,905776,2024-08-22,6121.04,
955777,905777,2024-02-10,22557.12,Failed
955778,905778,2025-08-28,2034.88,Pending
955779,905779,2024-02-03,973.68,Processed
955780,905780,2025-03-18,947.43,Failed
955781,905781,2025-01-13,6071.0,Processed
955782,905782,2025-11-26,651.88,pending
955783,905783,2025-05-29,6859.72,Processed
955784,905784,2025-12-29,3888.14,pending
955785,905785,2024-08-25,4340.84,pending
955786,905786,2024-07-11,982.16,pending
955787,905787,2025-10-28,0.0,processed
955788,905788,2024-12-20,235.11,Processed
955789,905789,2024-04-01,999999.0,Pending
955790,905790,2025-11-16,5109.61,Processed
955791,905791,2024-10-18,3436.82,Processed
955792,905792,2024-03-09,4690.42,Failed
955793,905793,2025-07-29,28120.2,
955794,905794,2025-07-04,934.42,Processed
955795,905795,2025-01-07,1979.01,pending
955796,905796,2024-11-13,1523.96,Failed
955797,905797,2024-01-27,2195.19,
955798,905798,2024-12-29,2157.22,
955799,905799,2024-07-16,9421.21,processed
955800,905800,2024-05-08,1656.83,
955801,905801,2025-07-01,4580.67,pending
955802,905802,2024-07-04,1684.46,Processed
955803,905803,2024-06-13,3422.42,Processed
955804,905804,2024-08-27,3785.44,
955805,905805,2025-09-25,2830.9,Processed
955806,905806,2025-09-28,9148.36,pending
955807,905807,2024-08-21,5104.65,pending
955808,905808,2024-07-06,15870.06,
955809,905809,2025-02-28,8725.13,Processed
955810,905810,2024-02-19,3069.92,
955811,905811,2024-10-19,4103.49,
955812,905812,2024-05-19,6944.49,processed
955813,905813,2025-03-02,544.21,
955814,905814,2024-05-24,738.78,Processed
955815,905815,2025-09-22,4051.52,Pending
955816,905816,2025-09-26,2577.59,Processed
955817,905817,2025-11-03,311.0,pending
955818,905818,2025-02-13,17555.82,processed
955819,905819,2024-08-14,35884.84,Processed
955820,905820,2024-02-08,18010.23,Failed
955821,905821,2025-01-28,718.25,pending
955822,905822,2025-12-07,5791.39,pending
955823,905823,2025-05-30,3145412.99,Processed
955824,905824,2024-02-23,1313.22,Processed
955825,905825,2024-12-18,17595.21,Processed
955826,905826,2024-03-08,8198.16,Failed
955827,905827,2025-05-19,3615.51,Failed
955828,905828,2024-08-03,5602.38,Pending
955829,905829,2024-05-16,6807.56,Pending
955830,905830,2024-05-12,2725.23,Pending
955831,905831,2024-11-13,2538.31,
955832,905832,2024-01-26,19533.68,Pending
955833,905833,2024-03-12,1258.92,Failed
955834,905834,2025-03-02,878.53,
955835,905835,2025-11-04,2547.17,Failed
955836,905836,2025-09-08,4648.42,Failed
955837,905837,2025-09-09,1283.58,Processed
955838,905838,2025-09-28,756.1,processed
955839,905839,2024-05-27,1290.37,Processed
955840,905840,2024-10-26,608.81,pending
955841,905841,2025-02-23,6357.49,pending
955842,905842,2024-11-02,302.61,
955843,905843,2025-06-10,105773.95,Processed
955844,905844,2025-02-05,2667.79,Pending
955845,905845,2024-09-08,8671.44,pending
955846,905846,2025-05-04,1508.9,Processed
955847,905847,2024-07-03,5972.31,processed
955848,905848,2024-03-17,4590.57,pending
955849,905849,2025-04-24,1519.64,processed
955850,905850,2024-01-24,7940.84,processed
955851,905851,2025-11-23,1552.41,pending
955852,905852,2024-08-10,4092.73,
955853,905853,2024-07-27,20165.88,Pending
955854,905854,2025-10-02,606.24,processed
955855,905855,2024-02-19,2363.65,Processed
955856,905856,2025-04-28,2459.25,pending
955857,905857,2024-10-10,6443.34,Failed
955858,905858,2025-01-23,3660.84,Processed
955859,905859,2024-10-27,3397.74,processed
