Customer_ID,Customer_Name,Gender,City,Customer_Type,Signup_Date
115403,Customer_115403,,Hyderabad,returning,2021-04-19
115404,Customer_115404,Other,mumbai,Returning,2025-11-28
115405,Customer_115405,Male,Pune,returning,2024-06-29
115406,Customer_115406,Male,Mumbai,new,2024-03-24
115407,Customer_115407,Female,Ahmedabad,,2022-04-07
115408,Customer_115408,M,Chennai,,2024-11-17
115409,Customer_115409,Other, Delhi,returning,2021-01-28
115410,Customer_115410,male,Hyderabad,New,2023-03-24
115411,Customer_115411,female,Chennai,,2024-06-10
115412,Customer_115412,M,Delhi,New,2025-09-27
115413,Customer_115413,female,Pune ,New,2021-10-26
115414,Customer_115414,,Pune ,New,2025-04-28
115415,Customer_115415,M,Delhi,returning,2022-03-01
115416,Customer_115416,,Pune ,new,2023-12-02
115417,Customer_115417,Other,Ahmedabad,returning,2021-06-10
115418,Customer_115418,M,Chennai,,2024-01-14
115419,Customer_115419,Female,Pune ,new,2021-08-10
115420,Customer_115420,,Pune,New,2025-05-02
115421,Customer_115421,male,Mumbai,returning,2025-11-10
115422,Customer_115422,female,Hyderabad,New,2025-05-10
115423,Customer_115423,F,Pune,Returning,2021-02-21
115424,Customer_115424,Male,Delhi,new,2025-12-24
115425,Customer_115425,Female,Bangalore,VIP,2022-09-11
115426,Customer_115426,F,Pune ,VIP,2023-11-15
115427,Customer_115427,Female,Pune ,,2021-08-25
115428,Customer_115428,Female, Delhi,VIP,2025-06-04
115429,Customer_115429,,Bangalore,,2021-12-28
115430,Customer_115430,Female, Delhi,,2023-05-25
115431,Customer_115431,male,Bangalore,Returning,2023-05-06
115432,Customer_115432,Male,Mumbai,,2023-02-11
115433,Customer_115433,,Pune ,returning,2021-08-24
115434,Customer_115434,,,New,2024-04-02
115435,Customer_115435,F,mumbai,New,2021-03-06
115436,Customer_115436,female,Delhi,,2022-03-01
115437,Customer_115437,Female,Pune ,,2023-02-16
115438,Customer_115438,Female,mumbai,,2025-03-13
115439,Customer_115439,Female,mumbai,returning,2022-08-25
115440,Customer_115440,male,Bangalore,Returning,2025-10-08
115441,Customer_115441,Other,,Returning,2021-11-27
115442,Customer_115442,Male,Pune,New,2025-10-23
115443,Customer_115443,,mumbai,New,2025-02-04
115444,Customer_115444,,Hyderabad,,2023-01-11
115445,Customer_115445,F,Bangalore,Returning,2025-08-18
115446,Customer_115446,Other,Chennai,new,2022-07-15
115447,Customer_115447,female,Pune,Returning,2021-10-27
115448,Customer_115448,,Ahmedabad,New,2025-03-18
115449,Customer_115449,,Delhi,new,2024-09-27
115450,Customer_115450,Male,Hyderabad,,2023-09-04
115451,Customer_115451,Male,Pune,VIP,2025-07-31
115452,Customer_115452,Female,Ahmedabad,,2021-04-24
115453,Customer_115453,male,Pune,Returning,2023-03-16
115454,Customer_115454,Other,Hyderabad,returning,2022-07-16
115455,Customer_115455,Female,Ahmedabad,,2025-06-17
115456,Customer_115456,Male,Ahmedabad,,2021-10-17
115457,Customer_115457,M,,,2021-12-20
115458,Customer_115458,Male,mumbai,returning,2023-05-10
115459,Customer_115459,Female,Delhi,VIP,2021-04-27
115460,Customer_115460,Other,mumbai,returning,2025-03-29
115461,Customer_115461,Other,Bangalore,returning,2025-09-30
115462,Customer_115462,female, Delhi,,2024-01-16
115463,Customer_115463,M,Ahmedabad,,2021-03-15
115464,Customer_115464,F,Ahmedabad,,2021-01-03
115465,Customer_115465,,Bangalore,new,2023-12-13
115466,Customer_115466,Other,Mumbai,,2025-11-09
115467,Customer_115467,M,Pune ,,2024-01-02
115468,Customer_115468,Other,Pune,New,2021-11-07
115469,Customer_115469,F,Ahmedabad,Returning,2023-09-05
115470,Customer_115470,Other,Pune,,2025-06-20
115471,Customer_115471,Female,Ahmedabad,VIP,2024-02-04
115472,Customer_115472,female,Ahmedabad,VIP,2022-07-16
115473,Customer_115473,Female,Ahmedabad,VIP,2021-09-06
115474,Customer_115474,Other,Chennai,Returning,2023-09-15
115475,Customer_115475,Male,Hyderabad,returning,2023-08-12
115476,Customer_115476,M,mumbai,returning,2024-09-11
115477,Customer_115477,Female, Delhi,Returning,2022-08-21
115478,Customer_115478,Other,Chennai,,2022-07-15
115479,Customer_115479,,Bangalore,returning,2021-02-22
115480,Customer_115480,Other,Mumbai,,2025-04-25
115481,Customer_115481,Male,mumbai,VIP,2022-01-22
115482,Customer_115482,M,Delhi,,2024-02-04
115483,Customer_115483,F,Mumbai,returning,2022-05-30
115484,Customer_115484,male, Delhi,new,2023-03-07
115485,Customer_115485,Male, Delhi,new,2024-11-22
115486,Customer_115486,female,Pune,returning,2022-08-28
115487,Customer_115487,male,Bangalore,returning,2021-01-16
115488,Customer_115488,F,Bangalore,,2025-06-09
115489,Customer_115489,M,Ahmedabad,,2022-02-27
115490,Customer_115490,F,,New,2024-05-27
115491,Customer_115491,F,Pune ,,2022-10-31
115492,Customer_115492,, Delhi,Returning,2022-09-06
115493,Customer_115493,male,Ahmedabad,returning,2022-02-03
115494,Customer_115494,Female,Pune ,New,2021-08-01
115495,Customer_115495,F,Kolkata,,2025-03-29
115496,Customer_115496,F, Delhi,Returning,2021-01-01
115497,Customer_115497,F,Ahmedabad,,2023-07-27
115498,Customer_115498,Other,,,2025-07-20
115499,Customer_115499,, Delhi,Returning,2024-10-02
115500,Customer_115500,Other,Kolkata,New,2024-03-08
115501,Customer_115501,Female,Chennai,returning,2022-04-30
115502,Customer_115502,male,Ahmedabad,returning,2022-01-14
115503,Customer_115503,M,Pune ,new,2023-03-20
115504,Customer_115504,,Kolkata,New,2025-12-21
115505,Customer_115505,female,mumbai,New,2023-01-28
115506,Customer_115506,,,VIP,2022-09-06
115507,Customer_115507,Other,Ahmedabad,returning,2024-12-18
115508,Customer_115508,M,Chennai,returning,2023-05-25
115509,Customer_115509,male,Kolkata,VIP,2022-07-05
115510,Customer_115510,,Ahmedabad,VIP,2025-07-31
115511,Customer_115511,, Delhi,New,2022-10-19
115512,Customer_115512,male,Ahmedabad,Returning,2021-02-21
115513,Customer_115513,male,Chennai,Returning,2022-04-05
115514,Customer_115514,female,mumbai,New,2025-05-20
115515,Customer_115515,Other,Mumbai,VIP,2023-02-06
115516,Customer_115516,female,Pune ,,2024-12-07
115517,Customer_115517,F,Pune ,new,2023-06-29
115518,Customer_115518,M,,Returning,2023-05-03
115519,Customer_115519,female,Kolkata,new,2022-05-25
115520,Customer_115520,Male,Bangalore,new,2021-11-02
115521,Customer_115521,Male,Mumbai,new,2023-01-17
115522,Customer_115522,, Delhi,,2024-10-21
115523,Customer_115523,,Delhi,Returning,2023-06-14
115524,Customer_115524,male,,Returning,2021-02-21
115525,Customer_115525,Male,Kolkata,returning,2021-11-09
115526,Customer_115526,male,Mumbai,VIP,2022-12-07
115527,Customer_115527,male,Mumbai,,2023-01-04
115528,Customer_115528,female,mumbai,returning,2022-12-11
115529,Customer_115529,Female,Chennai,New,2022-04-23
115530,Customer_115530,Female, Delhi,VIP,2022-04-24
115531,Customer_115531,, Delhi,,2021-05-11
115532,Customer_115532,Other,mumbai,,2024-08-24
115533,Customer_115533,Male,Ahmedabad,New,2024-12-23
115534,Customer_115534,Female,Delhi,,2025-07-13
115535,Customer_115535,Other,,Returning,2021-06-17
115536,Customer_115536,,Chennai,Returning,2024-05-11
115537,Customer_115537,Male,Hyderabad,Returning,2022-12-21
115538,Customer_115538,female,Bangalore,,2021-02-17
115539,Customer_115539,Female,Delhi,,2021-05-09
115540,Customer_115540,, Delhi,,2021-06-13
115541,Customer_115541,Male, Delhi,VIP,2025-12-30
115542,Customer_115542,Male,Pune ,,2021-09-24
115543,Customer_115543,female,Hyderabad,New,2023-06-26
115544,Customer_115544,Other,Ahmedabad,Returning,2024-04-29
115545,Customer_115545,Male,Delhi,returning,2025-06-18
115546,Customer_115546,M,,returning,2023-01-27
115547,Customer_115547,Other,Hyderabad,,2025-11-14
115548,Customer_115548,,Hyderabad,,2023-11-10
115549,Customer_115549,Female,Kolkata,VIP,2023-12-19
115550,Customer_115550,M,,VIP,2022-04-15
115551,Customer_115551,Female,Pune,new,2023-10-17
115552,Customer_115552,Other,Pune ,,2021-08-20
115553,Customer_115553,Male,mumbai,new,2023-02-16
115554,Customer_115554,,,new,2025-03-17
115555,Customer_115555,Other,Chennai,new,2021-09-30
115556,Customer_115556,Female,Delhi,VIP,2025-01-07
115557,Customer_115557,female,Bangalore,new,2025-02-08
115558,Customer_115558,Female,Pune,returning,2025-08-21
115559,Customer_115559,M,Delhi,,2025-12-08
115560,Customer_115560,M,,,2021-07-03
115561,Customer_115561,Male,Pune ,VIP,2023-02-12
115562,Customer_115562,female,mumbai,new,2024-02-17
115563,Customer_115563,,Bangalore,VIP,2024-08-04
115564,Customer_115564,female,Delhi,New,2022-01-13
115565,Customer_115565,Other,Mumbai,,2025-08-13
115566,Customer_115566,F,Delhi,returning,2022-03-22
115567,Customer_115567,F,Delhi,VIP,2022-10-23
115568,Customer_115568,male,Hyderabad,VIP,2022-06-29
115569,Customer_115569,male,Pune ,returning,2021-03-23
115570,Customer_115570,M,Pune,New,2021-05-31
115571,Customer_115571,female, Delhi,VIP,2022-02-06
115572,Customer_115572,M,Ahmedabad,new,2022-02-07
115573,Customer_115573,M,mumbai,Returning,2021-12-06
115574,Customer_115574,female,,,2023-03-26
115575,Customer_115575,male,Hyderabad,VIP,2023-08-09
115576,Customer_115576,female,Pune ,,2021-05-09
115577,Customer_115577,Female,Kolkata,VIP,2021-01-05
115578,Customer_115578,female, Delhi,,2023-02-15
115579,Customer_115579,Other,Chennai,Returning,2021-06-07
115580,Customer_115580,Male,Bangalore,,2025-02-23
115581,Customer_115581,Male,Bangalore,,2023-04-13
115582,Customer_115582,F,,,2023-01-04
115583,Customer_115583,female, Delhi,VIP,2023-08-15
115584,Customer_115584,,Delhi,,2023-07-12
115585,Customer_115585,,Bangalore,returning,2025-01-03
115586,Customer_115586,female,Ahmedabad,,2021-09-08
115587,Customer_115587,female,Delhi,Returning,2023-02-28
115588,Customer_115588,Other,Hyderabad,new,2021-01-04
115589,Customer_115589,female,Pune ,returning,2023-03-13
115590,Customer_115590,Other,Kolkata,,2022-03-26
115591,Customer_115591,Other,mumbai,returning,2024-07-20
115592,Customer_115592,M,Mumbai,,2021-08-01
115593,Customer_115593,M,,VIP,2024-08-20
115594,Customer_115594,M,Delhi,,2024-08-11
115595,Customer_115595,F,Pune,Returning,2023-05-01
115596,Customer_115596,,mumbai,,2021-06-14
115597,Customer_115597,Other,,New,2023-08-31
115598,Customer_115598,M,Pune ,,2023-04-06
115599,Customer_115599,M,Pune ,VIP,2022-09-10
115600,Customer_115600,Male,Bangalore,New,2022-09-23
115601,Customer_115601,male,Delhi,,2021-09-12
115602,Customer_115602,M,Hyderabad,new,2025-12-28
115603,Customer_115603,Female,mumbai,New,2025-03-22
115604,Customer_115604,M,Pune,,2023-10-30
115605,Customer_115605,,,,2025-06-08
115606,Customer_115606,,Mumbai,New,2023-04-07
115607,Customer_115607,female,Hyderabad,New,2025-10-01
115608,Customer_115608,female,Delhi,New,2023-02-07
115609,Customer_115609,Female,Chennai,,2025-09-14
115610,Customer_115610,Female,Ahmedabad,New,2021-09-07
115611,Customer_115611,,Mumbai,VIP,2024-08-14
115612,Customer_115612,M,Mumbai,Returning,2025-08-23
115613,Customer_115613,male,Delhi,,2023-11-23
115614,Customer_115614,F, Delhi,,2025-07-12
115615,Customer_115615,male,,VIP,2025-12-09
115616,Customer_115616,Female,,,2024-02-03
115617,Customer_115617,male, Delhi,VIP,2023-12-01
115618,Customer_115618,Other,Ahmedabad,new,2024-08-05
115619,Customer_115619,M, Delhi,,2021-11-30
115620,Customer_115620,male, Delhi,VIP,2024-10-25
115621,Customer_115621,male,,new,2023-01-26
115622,Customer_115622,M,Bangalore,,2021-01-04
115623,Customer_115623,male,Chennai,new,2022-07-19
115624,Customer_115624,M,mumbai,VIP,2025-12-18
115625,Customer_115625,male,,new,2024-05-18
115626,Customer_115626,male,Kolkata,returning,2024-07-12
115627,Customer_115627,female, Delhi,new,2023-10-19
115628,Customer_115628,Other,Pune,,2023-07-06
115629,Customer_115629,female,mumbai,,2025-03-07
115630,Customer_115630,male,Kolkata,returning,2023-10-02
115631,Customer_115631,male, Delhi,Returning,2021-11-21
115632,Customer_115632,M,Pune,new,2022-12-26
115633,Customer_115633,male,Chennai,VIP,2025-11-12
115634,Customer_115634,F,,new,2023-02-22
115635,Customer_115635,male,Bangalore,Returning,2022-03-11
115636,Customer_115636,,Mumbai,,2025-11-06
115637,Customer_115637,M,Bangalore,Returning,2022-09-17
115638,Customer_115638,Male, Delhi,VIP,2023-12-20
115639,Customer_115639,M,Kolkata,,2025-06-14
115640,Customer_115640,F,Kolkata,,2021-01-16
115641,Customer_115641,,Pune,new,2021-10-07
115642,Customer_115642,Female,mumbai,New,2023-03-05
115643,Customer_115643,F,Ahmedabad,,2024-05-24
115644,Customer_115644,male,Kolkata,,2022-04-15
115645,Customer_115645,male,Mumbai,Returning,2022-07-29
115646,Customer_115646,female,Bangalore,New,2025-04-20
115647,Customer_115647,M,Chennai,,2025-07-01
115648,Customer_115648,Other,Kolkata,New,2022-04-06
115649,Customer_115649,F,Pune ,returning,2023-01-12
115650,Customer_115650,,Chennai,,2024-07-22
115651,Customer_115651,Other,mumbai,new,2021-08-15
115652,Customer_115652,Female,,returning,2025-01-30
115653,Customer_115653,F,Kolkata,Returning,2021-11-09
115654,Customer_115654,male,Pune ,new,2021-09-20
115655,Customer_115655,Female,Pune ,returning,2022-12-12
115656,Customer_115656,,Pune ,Returning,2021-01-16
115657,Customer_115657,male,Hyderabad,VIP,2022-05-15
115658,Customer_115658,male, Delhi,New,2025-04-13
115659,Customer_115659,Other,Delhi,new,2023-04-16
115660,Customer_115660,Other,Chennai,,2024-07-11
115661,Customer_115661,M,Pune,,2023-05-26
115662,Customer_115662,female,,new,2021-07-25
115663,Customer_115663,Female,mumbai,New,2021-06-20
115664,Customer_115664,M,,VIP,2025-08-15
115665,Customer_115665,F,Pune ,Returning,2023-07-03
115666,Customer_115666,M,Pune,New,2024-08-16
115667,Customer_115667,M,Mumbai,New,2024-05-21
115668,Customer_115668,,Mumbai,new,2022-02-20
115669,Customer_115669,F,Delhi,new,2025-11-17
115670,Customer_115670,female, Delhi,Returning,2021-10-29
115671,Customer_115671,M,Mumbai,,2022-06-28
115672,Customer_115672,female,Kolkata,,2021-08-17
115673,Customer_115673,M,mumbai,New,2021-08-30
115674,Customer_115674,Other,mumbai,New,2022-08-14
115675,Customer_115675,,Ahmedabad,new,2024-12-28
115676,Customer_115676,female,Pune ,returning,2023-05-21
115677,Customer_115677,M,Pune,New,2021-01-10
115678,Customer_115678,M,Mumbai,VIP,2024-05-12
115679,Customer_115679,Other,Kolkata,Returning,2021-05-27
115680,Customer_115680,female,Pune,VIP,2023-01-24
115681,Customer_115681,male,Chennai,New,2022-10-02
115682,Customer_115682,Male,Pune ,returning,2022-05-06
115683,Customer_115683,female, Delhi,New,2023-10-04
115684,Customer_115684,female,Mumbai,returning,2023-07-07
115685,Customer_115685,F,Chennai,Returning,2023-06-07
115686,Customer_115686,male,Ahmedabad,new,2022-07-09
115687,Customer_115687,,mumbai,new,2023-08-26
115688,Customer_115688,male, Delhi,VIP,2021-01-18
115689,Customer_115689,Other,Bangalore,,2023-06-09
115690,Customer_115690,Other,Chennai,new,2021-10-28
115691,Customer_115691,female,Pune,returning,2024-07-26
115692,Customer_115692,Female,Kolkata,,2023-04-13
115693,Customer_115693,Male,Chennai,New,2022-05-06
115694,Customer_115694,Other,Delhi,Returning,2024-03-27
115695,Customer_115695,F,Kolkata,new,2022-12-29
115696,Customer_115696,,Kolkata,new,2022-09-20
115697,Customer_115697,Female,Kolkata,,2022-02-03
115698,Customer_115698,M, Delhi,returning,2022-09-26
115699,Customer_115699,Female,Kolkata,New,2025-09-20
115700,Customer_115700,M,Mumbai,New,2021-04-21
115701,Customer_115701,,Kolkata,New,2024-05-11
115702,Customer_115702,,Pune,,2023-01-18
115703,Customer_115703,,Chennai,returning,2025-06-04
115704,Customer_115704,Male, Delhi,,2023-08-22
115705,Customer_115705,Female,Bangalore,,2022-08-31
115706,Customer_115706,M,Mumbai,Returning,2022-10-21
115707,Customer_115707,Other,,new,2022-03-20
115708,Customer_115708,female,Ahmedabad,New,2022-02-03
115709,Customer_115709,female,Ahmedabad,,2023-10-17
115710,Customer_115710,F, Delhi,VIP,2023-04-02
115711,Customer_115711,male,Ahmedabad,New,2022-04-03
115712,Customer_115712,,Kolkata,,2023-03-01
115713,Customer_115713,M,Pune ,,2024-03-22
115714,Customer_115714,female,Hyderabad,,2025-02-15
115715,Customer_115715,Female,Hyderabad,,2021-10-03
115716,Customer_115716,male,Bangalore,returning,2025-05-14
115717,Customer_115717,male, Delhi,returning,2024-08-23
115718,Customer_115718,,Delhi,Returning,2021-08-31
115719,Customer_115719,Other,Bangalore,returning,2024-05-21
115720,Customer_115720,F,Pune ,Returning,2023-08-31
115721,Customer_115721,Other,Kolkata,,2023-06-12
115722,Customer_115722,male,,,2021-01-26
115723,Customer_115723,male,Delhi,,2023-10-30
115724,Customer_115724,,Delhi,Returning,2024-05-31
115725,Customer_115725,F, Delhi,Returning,2023-12-15
115726,Customer_115726,Female,Bangalore,,2022-11-21
115727,Customer_115727,Other, Delhi,Returning,2023-10-22
115728,Customer_115728,M,Pune,,2023-02-16
115729,Customer_115729,,Ahmedabad,returning,2021-04-05
115730,Customer_115730,Other,Bangalore,VIP,2023-11-30
115731,Customer_115731,,Chennai,new,2023-02-20
115732,Customer_115732,Other,Bangalore,returning,2023-01-13
115733,Customer_115733,Male,Chennai,Returning,2024-02-26
115734,Customer_115734,Other,Hyderabad,Returning,2023-11-19
115735,Customer_115735,male,Bangalore,,2025-12-17
115736,Customer_115736,female,Kolkata,,2023-05-11
115737,Customer_115737,Other,Delhi,,2023-07-07
115738,Customer_115738,female,Delhi,,2025-10-27
115739,Customer_115739,M,,,2022-03-06
115740,Customer_115740,F,Chennai,New,2024-07-10
115741,Customer_115741,M,Delhi,,2023-03-20
115742,Customer_115742,Other,Pune,,2024-08-13
115743,Customer_115743,F,Pune,new,2021-08-06
115744,Customer_115744,M, Delhi,New,2024-11-22
115745,Customer_115745,female,Pune ,New,2021-07-11
115746,Customer_115746,M,Chennai,New,2025-06-17
115747,Customer_115747,Male,,VIP,2025-01-21
115748,Customer_115748,F,Pune ,returning,2025-04-28
115749,Customer_115749,female,,Returning,2024-12-04
115750,Customer_115750,Other,Bangalore,VIP,2024-02-26
115751,Customer_115751,M, Delhi,,2023-09-12
115752,Customer_115752,M,Pune ,VIP,2022-09-20
115753,Customer_115753,M,Ahmedabad,new,2023-05-21
115754,Customer_115754,,Ahmedabad,,2024-08-05
115755,Customer_115755,,Chennai,,2025-10-07
115756,Customer_115756,Female, Delhi,VIP,2022-11-30
115757,Customer_115757,Other,Kolkata,,2022-08-27
115758,Customer_115758,,mumbai,,2024-02-15
115759,Customer_115759,Other,Hyderabad,returning,2022-04-16
115760,Customer_115760,male,Bangalore,VIP,2022-03-13
115761,Customer_115761,female, Delhi,Returning,2022-01-14
115762,Customer_115762,Other,mumbai,new,2021-09-22
115763,Customer_115763,F,Hyderabad,New,2022-03-01
115764,Customer_115764,,Mumbai,Returning,2023-08-30
115765,Customer_115765,,Bangalore,,2021-02-17
115766,Customer_115766,M,Bangalore,Returning,2024-07-06
115767,Customer_115767,Female, Delhi,returning,2025-01-30
115768,Customer_115768,Male,Ahmedabad,VIP,2022-03-12
115769,Customer_115769,Female,Pune ,new,2025-07-04
115770,Customer_115770,female,mumbai,new,2024-01-02
115771,Customer_115771,M,,New,2024-01-25
115772,Customer_115772,Male,Hyderabad,new,2022-05-31
115773,Customer_115773,male,mumbai,VIP,2022-11-07
115774,Customer_115774,,Pune ,returning,2023-11-13
115775,Customer_115775,Female,Pune ,new,2021-04-13
115776,Customer_115776,M,Pune,returning,2021-08-13
115777,Customer_115777,F,Chennai,VIP,2024-09-21
115778,Customer_115778,F,Pune ,new,2023-12-04
115779,Customer_115779,female,Pune ,,2024-02-14
115780,Customer_115780,Other,Ahmedabad,VIP,2023-02-26
115781,Customer_115781,F,mumbai,New,2024-08-28
115782,Customer_115782,F,Pune,,2025-04-14
115783,Customer_115783,Other,Ahmedabad,,2025-11-22
115784,Customer_115784,,Chennai,New,2022-04-28
115785,Customer_115785,Female,Delhi,VIP,2025-09-03
115786,Customer_115786,,Ahmedabad,new,2024-02-09
115787,Customer_115787,Male,,,2021-12-16
115788,Customer_115788,Other,,VIP,2024-01-04
115789,Customer_115789,M,Mumbai,returning,2022-08-29
115790,Customer_115790,Other, Delhi,returning,2025-08-01
115791,Customer_115791,F,Chennai,returning,2023-04-20
115792,Customer_115792,male,Mumbai,Returning,2023-02-01
115793,Customer_115793,female,Ahmedabad,,2022-12-05
115794,Customer_115794,M,Chennai,,2023-04-06
115795,Customer_115795,M, Delhi,new,2025-06-11
115796,Customer_115796,M,Hyderabad,,2024-10-29
115797,Customer_115797,Female,Kolkata,new,2021-03-06
115798,Customer_115798,Male,,returning,2022-03-17
115799,Customer_115799,Female,Mumbai,,2025-03-13
115800,Customer_115800,female,,New,2022-03-22
115801,Customer_115801,Other,Hyderabad,new,2025-06-28
115802,Customer_115802,male,,,2025-12-14
115803,Customer_115803,Male,Delhi,New,2021-03-12
115804,Customer_115804,,Hyderabad,,2021-09-08
115805,Customer_115805,Male,Kolkata,Returning,2024-07-25
115806,Customer_115806,female,Ahmedabad,new,2024-03-07
115807,Customer_115807,, Delhi,New,2024-12-28
115808,Customer_115808,Other,Pune ,Returning,2024-11-03
115809,Customer_115809,F,Mumbai,returning,2023-06-29
115810,Customer_115810,M,Pune,,2023-03-16
115811,Customer_115811,Male,Pune ,Returning,2023-08-25
115812,Customer_115812,,Chennai,VIP,2022-01-19
115813,Customer_115813,F,Delhi,returning,2023-01-19
115814,Customer_115814,female,Pune,Returning,2024-12-22
115815,Customer_115815,male,Bangalore,new,2023-03-29
115816,Customer_115816,female,Hyderabad,,2024-02-24
115817,Customer_115817,female, Delhi,VIP,2025-10-27
115818,Customer_115818,M,Kolkata,new,2025-12-23
115819,Customer_115819,female,Hyderabad,New,2024-08-27
115820,Customer_115820,Female,Mumbai,,2023-04-09
115821,Customer_115821,Male,Delhi,New,2021-03-13
115822,Customer_115822,male,Pune,,2024-07-24
115823,Customer_115823,Male,Delhi,new,2025-08-25
115824,Customer_115824,Male,,,2024-01-31
115825,Customer_115825,M,Pune ,returning,2022-11-10
115826,Customer_115826,Female,Bangalore,new,2025-03-25
115827,Customer_115827,Female,mumbai,New,2021-06-04
115828,Customer_115828,Male,,new,2023-12-27
115829,Customer_115829,Female,,Returning,2022-07-07
115830,Customer_115830,female, Delhi,New,2022-07-30
115831,Customer_115831,Female,Mumbai,VIP,2024-01-10
115832,Customer_115832,Other,Ahmedabad,new,2021-12-15
115833,Customer_115833,Female,Hyderabad,returning,2021-04-29
115834,Customer_115834,,Chennai,,2024-12-14
115835,Customer_115835,,Pune ,VIP,2022-09-15
115836,Customer_115836,Male,Bangalore,,2023-12-18
115837,Customer_115837,male,Pune,,2021-09-23
115838,Customer_115838,female,Pune ,VIP,2022-03-23
115839,Customer_115839,F,,returning,2021-03-02
115840,Customer_115840,Other,Mumbai,returning,2023-12-26
115841,Customer_115841,Other,Delhi,,2024-11-11
115842,Customer_115842,female,Pune,returning,2025-08-04
115843,Customer_115843,Other, Delhi,new,2023-06-14
115844,Customer_115844,Male,Kolkata,Returning,2022-10-09
115845,Customer_115845,F,Pune ,New,2022-10-02
115846,Customer_115846,F,mumbai,Returning,2022-08-19
115847,Customer_115847,female,Chennai,returning,2022-12-22
115848,Customer_115848,Other,,,2021-04-11
115849,Customer_115849,female,Chennai,,2022-11-11
115850,Customer_115850,M,Ahmedabad,,2023-02-03
115851,Customer_115851,Other,Chennai,New,2022-12-03
115852,Customer_115852,F,Mumbai,returning,2025-01-25
115853,Customer_115853,male,Pune ,returning,2022-06-25
115854,Customer_115854,female,,,2022-03-31
115855,Customer_115855,Male,Chennai,,2024-10-10
115856,Customer_115856,male,Delhi,new,2021-04-08
115857,Customer_115857,Female,Hyderabad,VIP,2021-01-13
115858,Customer_115858,Male,Kolkata,VIP,2021-09-19
115859,Customer_115859,,mumbai,returning,2024-05-15
115860,Customer_115860,Male,,Returning,2021-03-07
115861,Customer_115861,male,Ahmedabad,new,2022-04-11
115862,Customer_115862,female,Chennai,New,2022-09-22
115863,Customer_115863,Male,,returning,2025-03-19
115864,Customer_115864,F,Hyderabad,VIP,2024-07-17
115865,Customer_115865,Other, Delhi,returning,2024-01-26
115866,Customer_115866,F,Hyderabad,,2024-09-06
115867,Customer_115867,Male,Mumbai,VIP,2024-05-25
115868,Customer_115868,Other,Pune ,,2022-05-02
115869,Customer_115869,male, Delhi,,2024-08-21
115870,Customer_115870,,Kolkata,Returning,2023-09-26
115871,Customer_115871,Female,Mumbai,VIP,2021-04-12
115872,Customer_115872,F,Pune,VIP,2022-10-23
115873,Customer_115873,Other, Delhi,,2021-02-15
115874,Customer_115874,F,Kolkata,,2024-10-20
115875,Customer_115875,Male,Chennai,returning,2024-04-24
115876,Customer_115876,,Pune,new,2021-06-10
115877,Customer_115877,Female,Hyderabad,VIP,2021-07-22
115878,Customer_115878,female,Pune,,2025-07-30
115879,Customer_115879,Other,Bangalore,New,2022-05-28
115880,Customer_115880,,Ahmedabad,New,2024-07-14
115881,Customer_115881,Female, Delhi,,2023-12-16
115882,Customer_115882,female,Chennai,New,2022-04-12
115883,Customer_115883,,Bangalore,VIP,2025-05-30
115884,Customer_115884,M,mumbai,returning,2022-12-24
115885,Customer_115885,M,Pune,,2025-02-28
115886,Customer_115886,,,Returning,2025-11-20
115887,Customer_115887,Male,Pune,Returning,2022-10-07
115888,Customer_115888,Male,Hyderabad,Returning,2023-09-09
115889,Customer_115889,Male,Mumbai,,2024-05-29
115890,Customer_115890,Female, Delhi,VIP,2021-09-23
115891,Customer_115891,Male,Bangalore,new,2025-03-29
115892,Customer_115892,male,Chennai,returning,2022-07-24
115893,Customer_115893,M,Chennai,New,2021-07-16
115894,Customer_115894,male,Hyderabad,new,2025-09-20
115895,Customer_115895,male,Pune,returning,2024-02-24
115896,Customer_115896,male, Delhi,,2025-05-27
115897,Customer_115897,M,Hyderabad,new,2022-05-09
115898,Customer_115898,Other,Ahmedabad,VIP,2023-10-03
115899,Customer_115899,Male,Kolkata,VIP,2023-10-13
115900,Customer_115900,Other,mumbai,,2025-09-23
115901,Customer_115901,female,Pune ,,2022-09-28
115902,Customer_115902,,Pune,,2021-01-24
115903,Customer_115903,,Hyderabad,VIP,2022-11-28
115904,Customer_115904,Female,Bangalore,VIP,2024-05-08
115905,Customer_115905,female,Chennai,,2022-02-14
115906,Customer_115906,male,Pune,,2025-10-10
115907,Customer_115907,Female,Chennai,,2025-12-27
115908,Customer_115908,Female,Mumbai,,2023-07-13
115909,Customer_115909,male,Ahmedabad,new,2023-12-01
115910,Customer_115910,Female,,VIP,2023-08-16
115911,Customer_115911,Other,Delhi,returning,2025-01-18
115912,Customer_115912,female,mumbai,new,2024-04-29
115913,Customer_115913,female,Bangalore,returning,2023-07-06
115914,Customer_115914,male,Kolkata,Returning,2025-02-22
115915,Customer_115915,Female,mumbai,,2022-10-20
115916,Customer_115916,M,Bangalore,VIP,2021-02-08
115917,Customer_115917,,Pune ,,2023-01-11
115918,Customer_115918,Other,Mumbai,VIP,2022-11-08
115919,Customer_115919,female,Kolkata,returning,2024-01-21
115920,Customer_115920,Female,mumbai,,2023-11-14
115921,Customer_115921,Other,Ahmedabad,new,2022-12-27
115922,Customer_115922,Male,Pune,new,2023-07-11
